development_constraint_id,plan_type_id,generic_land_use_type_id,"constraint_type",minimum,maximum,lc,maxht
5645,1357,6,"units_per_acre",0,47.4148,1,105
5646,1358,6,"units_per_acre",0,47.4148,1,105
5647,1359,6,"units_per_acre",0,47.4148,1,105
5648,1360,6,"units_per_acre",0,47.4148,1,105
5649,1361,6,"units_per_acre",0,47.4148,1,105
5650,1362,6,"units_per_acre",0,47.4148,1,105
5651,1363,6,"units_per_acre",0,47.4148,1,105
5652,1368,6,"units_per_acre",0,87.2565,1,160
5653,1369,6,"units_per_acre",0,87.2565,1,160
5654,1370,6,"units_per_acre",0,566.28,1,160
5655,1374,6,"units_per_acre",0,139.392,1,160
5656,1375,6,"units_per_acre",0,87.2565,1,160
5657,1376,6,"units_per_acre",0,87.2565,1,160
5658,1377,6,"units_per_acre",0,87.2565,1,160
5659,1378,6,"units_per_acre",0,87.2565,1,160
5660,1380,6,"units_per_acre",0,120.538,1,200
5661,1381,6,"units_per_acre",0,566.28,1,200
5662,1383,6,"units_per_acre",0,120.538,1,200
5663,1384,6,"units_per_acre",0,120.538,1,200
5664,1385,6,"units_per_acre",0,156.956,1,240
5665,1386,6,"units_per_acre",0,566.28,1,240
5666,1388,6,"units_per_acre",0,139.392,1,240
5667,1389,6,"units_per_acre",0,156.956,1,240
5668,1390,6,"units_per_acre",0,156.956,1,240
5669,1391,6,"units_per_acre",0,10.471,1,37
5670,1392,6,"units_per_acre",0,10.471,1,37
5671,1393,6,"units_per_acre",0,10.471,1,37
5672,1400,6,"units_per_acre",0,10.471,1,37
5673,1401,6,"units_per_acre",0,10.471,1,37
5674,1402,6,"units_per_acre",0,10.471,1,37
5675,1404,6,"units_per_acre",0,16.1935,1,50
5676,1409,6,"units_per_acre",0,56.628,1,50
5677,1410,6,"units_per_acre",0,78.408,1,50
5678,1411,6,"units_per_acre",0,78.408,1,50
5679,1412,6,"units_per_acre",0,8.7,1,50
5680,1414,6,"units_per_acre",0,23.6772,1,65
5681,1419,6,"units_per_acre",0,139.392,1,65
5682,1420,6,"units_per_acre",0,23.6772,1,65
5683,1421,6,"units_per_acre",0,23.6772,1,65
5684,1422,6,"units_per_acre",0,23.6772,1,65
5685,1423,6,"units_per_acre",0,23.6772,1,65
5686,1424,6,"units_per_acre",0,23.6772,1,65
5687,1425,6,"units_per_acre",0,23.6772,1,65
5688,1427,6,"units_per_acre",0,566.28,1,70
5689,1428,6,"units_per_acre",0,139.392,1,70
5690,1429,6,"units_per_acre",0,26.3593,1,70
5691,1430,6,"units_per_acre",0,26.3593,1,70
5692,1432,6,"units_per_acre",0,566.28,1,90
5693,1435,6,"units_per_acre",0,37.9293,1,90
5694,1443,6,"units_per_acre",0,58.806,1,30
5695,1444,6,"units_per_acre",0,58.806,1,30
5696,1445,6,"units_per_acre",0,78.408,1,40
5697,1446,6,"units_per_acre",0,78.408,1,40
5698,1447,6,"units_per_acre",0,78.408,1,40
5699,1448,6,"units_per_acre",0,78.408,1,40
5700,1449,6,"units_per_acre",0,18.5899,1,55
5701,1450,6,"units_per_acre",0,18.5899,1,55
5702,1451,6,"units_per_acre",0,18.5899,1,55
5703,1452,6,"units_per_acre",0,23.6772,1,65
5704,1453,6,"units_per_acre",0,29.1287,1,75
5705,1454,6,"units_per_acre",0,29.1287,1,75
5706,1455,6,"units_per_acre",0,29.1287,1,75
5707,1456,6,"units_per_acre",0,11.7224,1,40
5708,1457,6,"units_per_acre",0,18.5899,1,55
5709,1458,6,"units_per_acre",0,18.5899,1,55
5710,1459,6,"units_per_acre",0,18.5899,1,55
5711,1460,6,"units_per_acre",0,23.6772,1,65
5712,1461,6,"units_per_acre",0,7.72865,1,30
5713,1462,6,"units_per_acre",0,78.408,1,40
5714,1463,6,"units_per_acre",0,11.7224,1,40
5715,1464,6,"units_per_acre",0,11.7224,1,40
5716,1465,6,"units_per_acre",0,78.408,1,55
5717,1466,6,"units_per_acre",0,18.5899,1,55
5718,1467,6,"units_per_acre",0,18.5899,1,55
5719,1468,6,"units_per_acre",0,92.565,1,65
5720,1469,6,"units_per_acre",0,23.6772,1,65
5721,1470,6,"units_per_acre",0,23.6772,1,65
5722,1471,6,"units_per_acre",0,29.1287,1,75
5723,1472,6,"units_per_acre",0,100,1,75
5724,1473,6,"units_per_acre",0,29.1287,1,75
5725,1474,6,"units_per_acre",0,58.806,1,30
5726,1475,6,"units_per_acre",0,78.408,1,40
5727,1476,6,"units_per_acre",0,78.408,1,40
5728,1477,6,"units_per_acre",0,78.408,1,40
5729,1478,6,"units_per_acre",0,82,1,55
5730,1479,6,"units_per_acre",0,82,1,55
5731,1480,6,"units_per_acre",0,18.5899,1,55
5732,1481,6,"units_per_acre",0,92.565,1,65
5733,1482,6,"units_per_acre",0,23.6772,1,65
5734,1483,6,"units_per_acre",0,29.1287,1,75
5735,1484,6,"units_per_acre",0,108.9,1,75
5736,1485,6,"units_per_acre",0,29.1287,1,75
5737,1486,6,"units_per_acre",0,75.6646,1,145
5738,1487,6,"units_per_acre",0,120.538,1,200
5739,1488,6,"units_per_acre",0,78.408,1,40
5740,1489,6,"units_per_acre",0,11.7224,1,40
5741,1490,6,"units_per_acre",0,18.5899,1,55
5742,1491,6,"units_per_acre",0,18.5899,1,55
5743,1492,6,"units_per_acre",0,92.565,1,65
5744,1493,6,"units_per_acre",0,23.6772,1,65
5745,1494,6,"units_per_acre",0,92.565,1,75
5746,1495,6,"units_per_acre",0,92.565,1,75
5747,1496,6,"units_per_acre",0,29.1287,1,75
5748,1497,6,"units_per_acre",0,41.0181,1,95
5749,1498,6,"units_per_acre",0,41.0181,1,95
5750,1499,6,"units_per_acre",0,120.538,1,200
5751,1500,6,"units_per_acre",0,78.408,1,40
5752,1501,6,"units_per_acre",0,18.5899,1,55
5753,1502,6,"units_per_acre",0,92.565,1,65
5754,1503,6,"units_per_acre",0,23.6772,1,65
5755,1504,6,"units_per_acre",0,23.6772,1,65
5756,1505,6,"units_per_acre",0,92.565,1,75
5757,1506,6,"units_per_acre",0,29.1287,1,75
5758,1507,6,"units_per_acre",0,29.1287,1,75
5759,1508,6,"units_per_acre",0,41.0181,1,95
5760,1509,6,"units_per_acre",0,41.0181,1,95
5761,1510,6,"units_per_acre",0,34.9165,1,85
5762,1511,6,"units_per_acre",0,108.9,1,100
5763,1512,6,"units_per_acre",0,174.24,1,100
5764,1513,6,"units_per_acre",0,235.224,1,100
5765,1514,6,"units_per_acre",0,261.36,1,120
5766,1515,6,"units_per_acre",0,161.713,1,245
5767,1516,6,"units_per_acre",0,174.24,1,85
5768,1521,6,"units_per_acre",0,18.5899,1,55
5769,1522,6,"units_per_acre",0,75.6646,1,145
5770,1523,6,"units_per_acre",0,156.956,1,240
5771,1524,6,"units_per_acre",0,75.6646,1,145
5772,1525,6,"units_per_acre",0,29.1287,1,75
5773,1526,6,"units_per_acre",0,29.1287,1,75
5774,1527,6,"units_per_acre",0,41.0181,1,95
5775,1528,6,"units_per_acre",0,41.0181,1,95
5776,1529,6,"units_per_acre",0,61.032,1,125
5777,1530,6,"units_per_acre",0,61.032,1,125
5778,1531,6,"units_per_acre",0,18.5899,1,55
5779,1532,6,"units_per_acre",0,167.27,1,85
5780,1533,6,"units_per_acre",0,34.9165,1,85
5781,1534,6,"units_per_acre",0,167.27,1,65
5782,1535,6,"units_per_acre",0,185.13,1,100
5783,1536,6,"units_per_acre",0,167.27,1,100
5784,1537,6,"units_per_acre",0,300,1,145
5785,1538,6,"units_per_acre",0,275,1,175
5786,1539,6,"units_per_acre",0,321.255,1,240
5787,1540,6,"units_per_acre",0,217.8,1,85
5788,1541,6,"units_per_acre",0,1012,1,85
5789,1542,6,"units_per_acre",0,350,1,57
5790,1543,6,"units_per_acre",0,250,1,240
5791,1544,6,"units_per_acre",0,175,1,85
5792,1545,6,"units_per_acre",0,275,1,320
5793,1546,6,"units_per_acre",0,217.8,1,160
5794,1547,6,"units_per_acre",0,130.68,1,65
5795,1548,6,"units_per_acre",0,130.68,1,65
5796,1549,6,"units_per_acre",0,130.68,1,65
5797,1550,6,"units_per_acre",0,167.27,1,85
5798,1551,6,"units_per_acre",0,167.27,1,85
5799,1552,6,"units_per_acre",0,167.27,1,85
5800,1553,6,"units_per_acre",0,175,1,95
5801,1554,6,"units_per_acre",0,74,0.85,60
5802,1555,6,"units_per_acre",0,23.6772,1,65
5803,1558,6,"units_per_acre",0,83,0.95,70
5804,1559,6,"units_per_acre",0,67,0.85,35
5805,1560,6,"units_per_acre",0,106,0.9,45
5806,1561,6,"units_per_acre",0,176,0.9,70
5807,1562,6,"units_per_acre",0,56,0.85,50
5808,1572,6,"units_per_acre",0,58.7166,0.95,70
5809,1573,6,"units_per_acre",0,58.7166,0.95,70
5810,1574,6,"units_per_acre",0,58.7166,0.95,70
5811,1575,6,"units_per_acre",0,33.2724,0.9,35
5812,1576,6,"units_per_acre",0,24.6544,0.7,50
5813,1577,6,"units_per_acre",0,24,0.75,12
5814,1584,6,"units_per_acre",0,13.9,1,45
5815,1585,6,"units_per_acre",0,3.59,0.5,35
5816,1588,6,"units_per_acre",0,30.36,1,45
5817,1596,6,"units_per_acre",0,13.9022,1,45
5818,1597,6,"units_per_acre",0,13.9022,1,45
5819,1613,6,"units_per_acre",0,165,1,90
5820,1615,6,"units_per_acre",0,13.9022,1,45
5821,1616,6,"units_per_acre",0,9.66145,1,35
5822,1617,6,"units_per_acre",0,11.7224,1,40
5823,1622,6,"units_per_acre",0,18,1,35
5824,1626,6,"units_per_acre",0,25.9173,0.8,35
5825,1627,6,"units_per_acre",0,25.9173,0.8,35
5826,1628,6,"units_per_acre",0,25.9173,0.8,35
5827,1629,6,"units_per_acre",0,25.9173,0.8,35
5828,1630,6,"units_per_acre",0,9.66145,1,35
5829,1631,6,"units_per_acre",0,12,1,55
5830,1632,6,"units_per_acre",0,25.9173,0.8,35
5831,1636,6,"units_per_acre",0,28.2824,0.8,40
5832,1644,6,"units_per_acre",0,30,0.9,40
5833,1645,6,"units_per_acre",0,30,0.9,45
5834,1652,6,"units_per_acre",0,15,0.6,40
5835,1653,6,"units_per_acre",0,6.28222,1,26
5836,1654,6,"units_per_acre",0,6.28222,1,26
5837,1662,6,"units_per_acre",0,10,0.85,30
5838,1666,6,"units_per_acre",0,23.4318,0.8,30
5839,1668,6,"units_per_acre",0,24,0.9,30
5840,1669,6,"units_per_acre",0,20,1,35
5841,1670,6,"units_per_acre",0,30,0.75,35
5842,1681,6,"units_per_acre",0,25,0.75,35
5843,1685,6,"units_per_acre",0,100,1,75
5844,1686,6,"units_per_acre",0,54.5,1,100
5845,1687,6,"units_per_acre",0,600,1,400
5846,1688,6,"units_per_acre",0,300,1,100
5847,1689,6,"units_per_acre",0,300,1,100
5848,1691,6,"units_per_acre",0,76.23,1,150
5849,1692,6,"units_per_acre",0,29.1287,1,75
5850,1694,6,"units_per_acre",0,23.6772,1,65
5851,1695,6,"units_per_acre",0,34.9165,1,85
5852,1711,6,"units_per_acre",0,200,1,80
5853,1713,6,"units_per_acre",0,300,1,85
5854,1715,6,"units_per_acre",0,300,1,90
5855,1724,6,"units_per_acre",0,14.52,1,45
5856,1725,6,"units_per_acre",0,60,1,45
5857,1726,6,"units_per_acre",0,9.66145,1,35
5858,1727,6,"units_per_acre",0,63.2981,1,35
5859,1728,6,"units_per_acre",0,14.52,1,35
5860,1729,6,"units_per_acre",0,14.52,1,35
5861,1731,6,"units_per_acre",0,120,1,70
5862,1732,6,"units_per_acre",0,34.9165,1,85
5863,1733,6,"units_per_acre",0,150,1,115
5864,1734,6,"units_per_acre",0,13.9022,1,45
5865,1735,6,"units_per_acre",0,21.78,1,12
5866,1736,6,"units_per_acre",0,13.9022,1,45
5867,1740,6,"units_per_acre",0,35,0.45,45
5868,1741,6,"units_per_acre",0,35,0.9,65
5869,1742,6,"units_per_acre",0,35,0.45,45
5870,1743,6,"units_per_acre",0,6,0.45,40
5871,1747,6,"units_per_acre",0,43.56,1,120
5872,1748,6,"units_per_acre",0,16,1,40
5873,1752,6,"units_per_acre",0,75,1,57
5874,1756,6,"units_per_acre",0,36,1,45
5875,1767,6,"units_per_acre",0,12,1,67
5876,1801,6,"units_per_acre",0,45,1,0
5877,1835,6,"units_per_acre",0,150,0.9,65
5878,1862,6,"units_per_acre",0,16,1,0
5879,1879,6,"units_per_acre",0,18,1,0
5880,1909,6,"units_per_acre",0,25,0.75,35
5881,1910,6,"units_per_acre",0,261.36,1,0
5882,1911,6,"units_per_acre",0,261.36,1,0
5883,1912,6,"units_per_acre",0,261.36,1,0
5884,1913,6,"units_per_acre",0,261.36,1,0
5885,1914,6,"units_per_acre",0,261.36,1,0
5886,1915,6,"units_per_acre",0,152.46,1,0
5887,1916,6,"units_per_acre",0,152.46,1,0
5888,1917,6,"units_per_acre",0,29.1287,1,12
5889,1918,6,"units_per_acre",0,29.1287,1,12
5890,1919,6,"units_per_acre",0,29.1287,1,12
5891,1920,6,"units_per_acre",0,200,1,300
5892,1921,6,"units_per_acre",0,40,1,100
5893,9999,1,"units_per_acre",0,0,1,0
5894,9999,2,"units_per_acre",0,0,1,0
5895,9999,3,"far",0,0,1,0
5896,9999,4,"far",0,0,1,0
5897,9999,5,"far",0,0,1,0
5898,9999,6,"far",0,0,1,0
5899,9999,6,"units_per_acre",0,0,1,0
5900,9001,1,"units_per_acre",0,0,1,0
5901,9001,2,"units_per_acre",0,0,1,0
5902,9001,3,"far",0,0,1,0
5903,9001,4,"far",0,0,1,0
5904,9001,5,"far",0,0,1,0
5905,9001,6,"far",0,0,1,0
5906,9001,6,"units_per_acre",0,0,1,0
5907,9002,1,"units_per_acre",0,0,1,0
5908,9002,2,"units_per_acre",0,0,1,0
5909,9002,3,"far",0,0,1,0
5910,9002,4,"far",0,0,1,0
5911,9002,5,"far",0,0,1,0
5912,9002,6,"far",0,0,1,0
5913,9002,6,"units_per_acre",0,0,1,0
5914,9003,1,"units_per_acre",0,0,1,0
5915,9003,2,"units_per_acre",0,0,1,0
5916,9003,3,"far",0,0,1,0
5917,9003,4,"far",0,0,1,0
5918,9003,5,"far",0,0,1,0
5919,9003,6,"far",0,0,1,0
5920,9003,6,"units_per_acre",0,0,1,0
5921,9004,1,"units_per_acre",0,0,1,0
5922,9004,2,"units_per_acre",0,0,1,0
5923,9004,3,"far",0,0,1,0
5924,9004,4,"far",0,0,1,0
5925,9004,5,"far",0,0,1,0
5926,9004,6,"far",0,0,1,0
5927,9004,6,"units_per_acre",0,0,1,0
5928,9005,1,"units_per_acre",0,0,1,0
5929,9005,2,"units_per_acre",0,0,1,0
5930,9005,3,"far",0,0,1,0
5931,9005,4,"far",0,0,1,0
5932,9005,5,"far",0,0,1,0
5933,9005,6,"far",0,0,1,0
5934,9005,6,"units_per_acre",0,0,1,0
5935,9006,1,"units_per_acre",0,0,1,0
5936,9006,2,"units_per_acre",0,0,1,0
5937,9006,3,"far",0,0,1,0
5938,9006,4,"far",0,0,1,0
5939,9006,5,"far",0,0,1,0
5940,9006,6,"far",0,0,1,0
5941,9006,6,"units_per_acre",0,0,1,0
5942,9007,1,"units_per_acre",0,0,1,0
5943,9007,2,"units_per_acre",0,0,1,0
5944,9007,3,"far",0,0,1,0
5945,9007,4,"far",0,0,1,0
5946,9007,5,"far",0,0,1,0
